index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,21090896523178728,689,56,225,248,28
1,21090896523180830,636,78,227,248,28
2,21090896523182920,633,20,219,247,28
3,21090896523185030,639,76,225,246,28
4,21090896523187044,610,59,223,246,28
5,21090896523189058,610,36,219,245,28
6,21090896523191060,606,91,225,244,28
7,21090896523193076,610,50,220,243,28
8,21090896523195356,690,63,221,243,28
9,21090896523197434,629,86,223,242,28
10,21090896523199552,641,92,223,241,28
11,21090896523201624,627,88,222,241,28
12,21090896523203646,612,62,218,240,28
13,21090896523205668,612,56,217,239,28
14,21090896523207686,611,64,217,239,28
15,21090896523209708,612,73,218,238,28
16,21090896523211968,684,55,215,237,28
17,21090896523214064,635,55,214,237,28
18,21090896523216146,630,67,215,236,28
19,21090896523218234,632,82,217,235,28
20,21090896523220248,610,29,210,235,28
21,21090896523222262,610,34,209,234,28
22,21090896523224284,612,61,212,233,28
23,21090896523226296,609,91,215,233,28
24,21090896523228556,684,75,213,232,28
25,21090896523230664,638,91,214,231,28
26,21090896523232746,630,84,213,231,28
27,21090896523234838,633,72,211,230,28
28,21090896523236874,616,92,213,230,28
29,21090896523238898,613,78,211,229,28
30,21090896523240910,609,71,209,228,28
31,21090896523242928,611,69,208,228,28
32,21090896523245184,683,74,209,227,28
33,21090896523247282,635,69,207,227,28
34,21090896523249402,642,36,203,226,28
35,21090896523251474,627,72,207,225,28
36,21090896523253530,623,77,207,225,28
37,21090896523255526,604,67,205,224,28
38,21090896523257534,608,84,206,223,28
39,21090896523259554,612,51,202,223,28
40,21090896523261860,698,73,204,222,28
41,21090896523263960,636,63,202,222,28
42,21090896523266050,633,59,201,221,28
43,21090896523268140,633,70,202,220,28
44,21090896523270170,615,67,201,220,28
45,21090896523272176,607,68,201,219,28
46,21090896523274192,610,81,202,219,28
47,21090896523276208,610,75,201,218,28
48,21090896523278468,684,59,198,217,28
49,21090896523280546,629,84,201,217,28
50,21090896523321678,12464,2,201,217,28
51,21090896523323922,680,1358,359,221,28
52,21090896523384684,18412,2,359,221,28
53,21090896523386992,699,1714,408,227,28
54,21090896523389030,617,43,204,226,28
55,21090896523472516,25298,1,204,226,28
56,21090896523474728,670,2651,529,236,28
57,21090896523476816,632,46,212,235,28
58,21090896523547624,21456,2,212,235,28
59,21090896523549890,686,2086,466,242,28
60,21090896523551952,624,63,220,242,28
61,21090896523603628,15659,35,216,241,28
62,21090896523605844,671,765,306,243,28
63,21090896523607924,630,43,218,242,28
64,21090896523645854,11493,2,218,242,28
65,21090896523648080,674,1110,351,246,28
66,21090896523650198,641,65,223,245,28
67,21090896523659624,2856,16,216,244,28
68,21090896523661944,703,290,250,244,28
69,21090896523663956,609,38,218,243,28
70,21090896523666004,620,64,221,243,28
71,21090896523668314,700,70,221,242,28
72,21090896523670510,665,47,218,241,28
73,21090896523672614,637,78,221,241,28
74,21090896523674768,652,64,218,240,28
75,21090896523677720,894,61,217,239,28
76,21090896523679732,609,56,216,238,28
77,21090896523681732,606,55,215,238,28
78,21090896523683752,612,46,214,237,28
79,21090896523686088,707,67,216,236,28
80,21090896523688166,629,47,213,236,28
81,21090896523690290,643,64,214,235,28
82,21090896523692402,640,89,217,234,28
83,21090896523694424,612,66,213,234,28
84,21090896523696492,626,53,211,233,28
85,21090896523698516,613,55,211,232,28
86,21090896523700538,612,61,211,232,28
87,21090896523702816,690,67,211,231,28
88,21090896523704894,629,41,207,230,28
89,21090896523706974,630,65,209,230,28
90,21090896523709070,635,72,210,229,28
91,21090896523711090,612,53,207,228,28
92,21090896523713108,611,83,210,228,28
93,21090896523715128,612,90,210,227,28
94,21090896523717150,612,86,209,227,28
95,21090896523719416,686,60,206,226,28
96,21090896523721502,632,78,207,225,28
97,21090896523723582,630,58,204,225,28
98,21090896523725718,647,49,203,224,28
99,21090896523727722,607,50,202,223,28
100,21090896523729728,607,64,203,223,28
101,21090896523731796,626,64,203,222,28
102,21090896523733802,607,52,201,221,28
103,21090896523784162,15260,2,201,221,28
104,21090896523786412,681,1366,364,226,28
105,21090896523788580,656,42,203,225,28
106,21090896524004298,65369,22,200,224,28
107,21090896524006608,700,4499,759,241,28
108,21090896524008676,626,52,217,240,28
109,21090896524010750,628,90,221,240,28
110,21090896524012772,612,80,220,239,28
111,21090896524014784,609,34,213,238,28
112,21090896524016794,609,47,214,238,28
113,21090896524019080,692,57,215,237,28
114,21090896524021182,636,92,219,236,28
115,21090896524023262,630,79,217,236,28
116,21090896524025360,635,68,215,235,28
117,21090896524027384,613,51,212,234,28
118,21090896524029394,609,76,214,234,28
119,21090896524112956,25321,1,214,234,28
120,21090896524115198,679,2638,534,243,28
121,21090896524218930,31433,27,216,242,28
122,21090896524221092,655,1223,365,246,28
123,21090896524292062,21506,1,365,246,28
124,21090896524294378,701,1856,447,252,28
125,21090896524296464,632,48,227,252,28
126,21090896524349868,16183,3,227,252,28
127,21090896524352238,718,503,283,252,28
128,21090896524354332,634,0,283,252,28
129,21090896524356424,633,44,226,252,28
130,21090896524358456,615,68,229,251,28
131,21090896524360484,614,33,224,250,28
132,21090896524362800,701,51,225,249,28
133,21090896524364880,630,34,222,248,28
134,21090896524366998,641,50,224,248,28
135,21090896524368998,606,69,225,247,28
136,21090896524371028,615,50,222,246,28
137,21090896524373044,610,52,222,245,28
138,21090896524375058,610,62,222,245,28
139,21090896524377088,615,49,220,244,28
140,21090896524379406,702,38,218,243,28
141,21090896524381496,633,27,216,242,28
142,21090896524383588,633,0,216,242,28
143,21090896524385686,635,0,216,242,28
144,21090896524387790,637,0,216,242,28
145,21090896524389824,616,0,216,242,28
146,21090896524391852,614,0,216,242,28
147,21090896524393920,626,0,216,242,28
148,21090896524396170,681,0,216,242,28
149,21090896524398228,623,0,216,242,28
150,21090896524400316,632,0,216,242,28
151,21090896524402382,626,0,216,242,28
152,21090896524404374,603,0,216,242,28
153,21090896524406336,594,0,216,242,28
154,21090896524408324,602,0,216,242,28
155,21090896524410304,600,0,216,242,28
156,21090896524412612,699,1,216,242,28
157,21090896524414650,617,0,216,242,28
158,21090896524416698,620,0,216,242,28
159,21090896524418758,624,1,216,242,28
