index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,21078083040914276,632,84,71,69,28
1,21078083040917380,940,47,66,69,28
2,21078083040919432,621,55,67,69,28
3,21078083040921848,732,63,68,69,28
4,21078083040923854,607,68,68,69,28
5,21078083040925870,610,52,66,69,28
6,21078083040927908,617,75,69,69,28
7,21078083040930118,669,57,67,68,28
8,21078083040932156,617,69,68,68,28
9,21078083040934194,617,68,68,68,28
10,21078083040936284,633,55,67,68,28
11,21078083040938324,618,36,64,68,28
12,21078083040940386,624,69,68,68,28
13,21078083040942384,605,80,70,68,28
14,21078083040944382,605,81,70,68,28
15,21078083040946552,657,40,65,68,28
16,21078083040948776,673,56,67,68,28
17,21078083040950872,635,64,68,68,28
18,21078083040952936,625,73,69,68,28
19,21078083040954980,619,77,69,68,28
20,21078083040956990,609,64,68,68,28
21,21078083040959018,614,66,68,68,28
22,21078083040961034,610,63,68,68,28
23,21078083040963288,683,51,66,68,28
24,21078083040965334,620,62,67,68,28
25,21078083040967380,620,50,66,68,28
26,21078083040969480,636,56,66,68,28
27,21078083040971514,616,86,70,68,28
28,21078083040973522,608,90,71,68,28
29,21078083040975536,610,67,68,68,28
30,21078083040977534,605,50,66,68,28
31,21078083040979740,668,57,67,68,28
32,21078083040981798,623,75,69,68,28
33,21078083040983834,616,49,66,68,28
34,21078083040985898,625,27,63,68,28
35,21078083040987944,620,0,63,68,28
36,21078083040989992,620,0,63,68,28
37,21078083040992024,615,0,63,68,28
38,21078083040994062,617,0,63,68,28
39,21078083040996272,669,0,63,68,28
40,21078083040998834,776,11,61,68,28
41,21078083041000960,644,62,67,68,28
42,21078083041003038,629,90,70,68,28
43,21078083041005070,615,69,68,68,28
44,21078083041007130,624,37,64,68,28
45,21078083041009150,612,49,65,67,28
46,21078083041011180,615,73,68,67,28
47,21078083041013368,663,51,65,67,28
48,21078083041015450,630,59,66,67,28
49,21078083041017476,613,76,68,67,28
50,21078083041019552,629,56,66,67,28
51,21078083041021628,629,62,67,67,28
52,21078083041023660,615,73,68,67,28
53,21078083041025672,609,90,70,67,28
54,21078083041027688,610,64,67,67,28
55,21078083041029902,670,64,67,67,28
56,21078083041031958,623,72,68,67,28
57,21078083041034064,638,56,66,67,28
58,21078083041036106,618,51,65,67,28
59,21078083041038148,618,72,68,67,28
60,21078083041040148,606,62,67,67,28
61,21078083041042146,605,55,66,67,28
62,21078083041044164,611,83,69,67,28
63,21078083041046342,660,70,68,67,28
64,21078083041048382,618,92,70,67,28
65,21078083041050430,620,88,70,67,28
66,21078083041052524,634,65,67,67,28
67,21078083041054570,620,50,65,67,28
68,21078083041056578,608,75,68,67,28
69,21078083041058584,607,50,65,67,28
70,21078083041060596,609,50,65,67,28
71,21078083041062778,661,52,65,67,28
72,21078083041065102,704,91,70,67,28
73,21078083041067140,617,49,65,67,28
74,21078083041069178,617,50,65,67,28
75,21078083041071488,700,68,67,67,28
76,21078083041073494,607,31,63,67,28
77,21078083041075492,605,50,65,67,28
78,21078083041077510,611,62,66,67,28
79,21078083041079740,675,47,64,67,28
80,21078083041081770,615,54,65,67,28
81,21078083041083822,621,70,67,67,28
82,21078083041085900,629,56,65,67,28
83,21078083041087934,616,75,68,67,28
84,21078083041089952,611,57,66,67,28
85,21078083041091976,613,60,66,67,28
86,21078083041094004,614,55,65,67,28
87,21078083041096182,660,61,66,67,28
88,21078083041098244,624,74,68,67,28
89,21078083041100326,630,60,66,67,28
90,21078083041102374,620,47,64,67,28
91,21078083041104418,619,57,65,67,28
92,21078083041106434,610,70,67,67,28
93,21078083041108442,608,91,70,67,28
94,21078083041110448,607,50,65,67,28
95,21078083041112774,704,46,64,67,28
96,21078083041114808,616,59,66,66,28
97,21078083041116838,615,72,67,67,28
98,21078083041118876,617,36,63,66,28
99,21078083041120946,627,0,63,66,28
100,21078083041122978,615,25,61,66,28
101,21078083041125016,617,30,62,66,28
102,21078083041127044,614,34,62,66,28
103,21078083041129230,662,40,63,66,28
104,21078083041131682,743,67,66,66,28
105,21078083041133742,624,54,64,66,28
106,21078083041135898,653,76,67,66,28
107,21078083041137932,616,51,64,66,28
108,21078083041139958,613,51,64,66,28
109,21078083041141970,609,66,66,66,28
110,21078083041143972,606,54,64,66,28
111,21078083041146156,661,46,63,66,28
112,21078083041148188,615,90,69,66,28
113,21078083041150220,615,60,65,66,28
114,21078083041152248,614,52,64,66,28
115,21078083041154278,615,63,65,66,28
116,21078083041156288,609,52,64,66,28
117,21078083041158370,630,44,63,65,28
118,21078083041160386,610,79,67,66,28
119,21078083041162604,672,61,65,65,28
120,21078083041164658,622,48,63,65,28
121,21078083041166702,619,55,64,65,28
122,21078083041168774,627,73,66,65,28
123,21078083041170810,616,49,63,65,28
124,21078083041172820,609,50,63,65,28
125,21078083041174822,606,50,63,65,28
126,21078083041176834,609,69,66,65,28
127,21078083041179026,664,49,63,65,28
128,21078083041181052,613,68,65,65,28
129,21078083041183090,617,80,67,65,28
130,21078083041185142,621,40,62,65,28
131,21078083041187210,626,57,64,65,28
132,21078083041189230,612,56,64,65,28
133,21078083041191244,610,54,64,65,28
134,21078083041193252,608,64,65,65,28
135,21078083041195434,661,45,62,65,28
136,21078083041197692,684,60,64,65,28
137,21078083041199720,614,60,64,65,28
138,21078083041201812,633,68,65,65,28
139,21078083041203844,615,47,63,65,28
140,21078083041205858,610,50,63,65,28
141,21078083041207904,620,73,66,65,28
142,21078083041209936,615,52,63,65,28
143,21078083041212108,658,58,64,65,28
144,21078083041214144,616,66,65,65,28
145,21078083041216168,613,53,63,65,28
146,21078083041218256,632,72,66,65,28
147,21078083041220280,613,94,68,65,28
148,21078083041222290,609,72,66,65,28
149,21078083041224302,609,56,64,65,28
150,21078083041226310,608,86,67,65,28
151,21078083041228488,660,54,63,65,28
152,21078083041230524,616,72,66,65,28
