index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,21079601013655610,630,61,65,65,28
1,21079601013658042,736,72,66,65,28
2,21079601013660070,614,64,65,65,28
3,21079601013662330,684,19,59,65,28
4,21079601013664360,615,68,65,65,28
5,21079601013666546,662,50,63,65,28
6,21079601013668600,622,57,64,65,28
7,21079601013670724,643,50,63,65,28
8,21079601013672774,621,52,63,65,28
9,21079601013674912,647,51,63,65,28
10,21079601013676920,608,49,63,65,28
11,21079601013678946,613,50,63,65,28
12,21079601013680966,612,55,63,65,28
13,21079601013683176,669,45,62,64,28
14,21079601013685224,620,62,64,64,28
15,21079601013687304,630,52,63,64,28
16,21079601013689344,618,54,63,64,28
17,21079601013691396,621,54,63,64,28
18,21079601013693396,606,52,63,64,28
19,21079601013695442,620,74,65,64,28
20,21079601013697458,610,42,61,64,28
21,21079601013699640,661,45,62,64,28
22,21079601013701680,618,71,65,64,28
23,21079601013703778,635,49,62,64,28
24,21079601013705822,619,50,62,64,28
25,21079601013707858,616,64,64,64,28
26,21079601013709868,609,48,62,64,28
27,21079601013711880,609,85,67,64,28
28,21079601013713886,607,51,62,64,28
29,21079601013716078,664,34,60,64,28
30,21079601013718114,616,43,61,64,28
31,21079601013720204,633,68,64,64,28
32,21079601013722258,622,68,64,64,28
33,21079601013724282,613,64,64,64,28
34,21079601013726298,610,34,60,64,28
35,21079601013728304,607,61,63,64,28
36,21079601013730336,615,72,65,64,28
37,21079601013732546,669,46,61,64,28
38,21079601013734650,637,87,66,64,28
39,21079601013736690,618,44,61,64,28
40,21079601013738816,644,48,62,64,28
41,21079601013740888,627,87,66,64,28
42,21079601013742896,608,44,61,64,28
43,21079601013744908,609,53,62,64,28
44,21079601013746924,610,67,64,64,28
45,21079601013749130,668,64,64,64,28
46,21079601013751238,638,63,63,64,28
47,21079601013753296,623,78,65,64,28
48,21079601013755330,616,41,61,64,28
49,21079601013757420,633,48,62,63,28
50,21079601013759448,614,56,62,63,28
