index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,21082637589125876,610,0,59,60,28
1,21082637589128108,676,0,59,60,28
2,21082637589130068,593,0,59,60,28
3,21082637589132478,730,0,59,60,28
4,21082637589134494,610,0,59,60,28
5,21082637589136528,616,0,59,60,28
6,21082637589138556,614,0,59,60,28
7,21082637589140572,610,0,59,60,28
8,21082637589142532,593,0,59,60,28
9,21082637589144490,593,0,59,60,28
10,21082637589146454,595,0,59,60,28
11,21082637589148604,651,0,59,60,28
12,21082637589150616,609,0,59,60,28
13,21082637589152632,610,0,59,60,28
14,21082637589154656,613,0,59,60,28
15,21082637589156670,610,0,59,60,28
16,21082637589158632,594,0,59,60,28
17,21082637589160600,596,0,59,60,28
18,21082637589162560,593,0,59,60,28
19,21082637589164700,648,0,59,60,28
20,21082637589166718,611,0,59,60,28
21,21082637589168750,615,0,59,60,28
22,21082637589170830,630,0,59,60,28
23,21082637589172880,621,0,59,60,28
24,21082637589174868,602,0,59,60,28
25,21082637589176876,608,0,59,60,28
26,21082637589178884,608,0,59,60,28
27,21082637589181070,662,0,59,60,28
28,21082637589183116,620,0,59,60,28
29,21082637589185134,611,0,59,60,28
30,21082637589187148,610,0,59,60,28
31,21082637589189154,607,0,59,60,28
32,21082637589191138,601,0,59,60,28
33,21082637589193154,610,0,59,60,28
34,21082637589195166,609,0,59,60,28
35,21082637589197358,664,0,59,60,28
36,21082637589199384,613,0,59,60,28
37,21082637589201400,610,0,59,60,28
38,21082637589203416,610,0,59,60,28
39,21082637589205426,609,0,59,60,28
40,21082637589207418,603,0,59,60,28
41,21082637589209420,606,0,59,60,28
42,21082637589211462,618,0,59,60,28
43,21082637589213624,655,0,59,60,28
44,21082637589215642,611,0,59,60,28
45,21082637589217654,609,0,59,60,28
46,21082637589219662,608,0,59,60,28
47,21082637589221678,610,0,59,60,28
48,21082637589223672,604,0,59,60,28
49,21082637589225688,610,0,59,60,28
50,21082637589227700,609,0,59,60,28
51,21082637589229894,664,0,59,60,28
52,21082637589231908,610,0,59,60,28
53,21082637589233942,616,0,59,60,28
54,21082637589235952,609,0,59,60,28
55,21082637589237968,610,0,59,60,28
56,21082637589239956,602,0,59,60,28
57,21082637589241940,601,0,59,60,28
58,21082637589243908,596,0,59,60,28
59,21082637589246048,648,0,59,60,28
60,21082637589248066,611,0,59,60,28
61,21082637589250096,615,0,59,60,28
62,21082637589252112,610,0,59,60,28
63,21082637589254140,614,0,59,60,28
64,21082637589256096,592,0,59,60,28
65,21082637589258062,595,0,59,60,28
66,21082637589260062,606,1,59,60,28
67,21082637589262194,646,0,59,60,28
68,21082637589264214,612,0,59,60,28
69,21082637589266272,623,0,59,60,28
70,21082637589268342,627,0,59,60,28
71,21082637589270358,610,0,59,60,28
72,21082637589272318,593,0,59,60,28
73,21082637589274320,606,0,59,60,28
74,21082637589276286,595,0,59,60,28
75,21082637589278742,744,0,59,60,28
76,21082637589280748,607,0,59,60,28
77,21082637589282770,612,0,59,60,28
78,21082637589284780,609,0,59,60,28
79,21082637589286784,607,0,59,60,28
80,21082637589288764,600,0,59,60,28
