index,latest_tsc,time_delta_ns,avg_occ,s_avg_occ,s_avg_occ_long,cpu
0,21083141906818946,615,80,76,76,28
1,21083141906821250,698,81,76,76,28
2,21083141906823288,617,55,73,76,28
3,21083141906825618,706,55,73,76,28
4,21083141906827632,610,55,73,75,28
5,21083141906829646,610,89,77,76,28
6,21083141906831670,613,87,77,76,28
7,21083141906833850,660,64,74,76,28
8,21083141906835938,632,92,78,76,28
9,21083141906838006,626,81,76,76,28
10,21083141906840068,624,89,77,76,28
11,21083141906842122,622,49,72,76,28
12,21083141906844132,609,55,73,75,28
13,21083141906846176,619,70,75,75,28
14,21083141906848278,636,51,72,75,28
15,21083141906850470,664,80,76,75,28
16,21083141906852528,623,46,72,75,28
17,21083141906854566,617,69,74,75,28
18,21083141906856638,627,90,77,75,28
19,21083141906858656,611,72,75,75,28
20,21083141906860678,612,67,74,75,28
21,21083141906862692,610,79,76,75,28
22,21083141906864718,613,87,77,75,28
23,21083141906866906,663,80,76,75,28
24,21083141906868962,623,77,75,75,28
25,21083141906871004,618,32,70,75,28
26,21083141906873100,635,57,73,75,28
27,21083141906875140,618,65,74,75,28
28,21083141906877170,615,52,72,75,28
29,21083141906879192,612,88,76,75,28
30,21083141906881230,617,63,73,75,28
31,21083141906883406,659,84,76,75,28
32,21083141906885500,634,85,76,75,28
33,21083141906887538,617,65,74,75,28
34,21083141906889566,614,60,73,75,28
35,21083141906891594,614,67,74,75,28
36,21083141906893650,623,76,75,75,28
37,21083141906895664,610,49,72,75,28
38,21083141906897680,610,84,76,75,28
39,21083141906899868,663,52,72,75,28
40,21083141906901926,623,93,77,75,28
41,21083141906903952,613,85,76,75,28
42,21083141906905988,616,78,75,75,28
43,21083141906908022,616,75,75,75,28
44,21083141906910032,609,90,77,75,28
45,21083141906912050,611,72,74,75,28
46,21083141906914060,609,89,77,75,28
47,21083141906916250,663,55,72,75,28
48,21083141906918296,620,98,78,75,28
49,21083141906920410,640,74,75,75,28
50,21083141906922440,615,58,73,75,28
51,21083141906924486,620,79,75,75,28
52,21083141906926488,606,88,76,75,28
53,21083141906928496,608,69,74,75,28
54,21083141906930514,611,90,77,75,28
55,21083141906932700,662,72,75,75,28
56,21083141906934734,616,96,78,75,28
57,21083141906936854,642,75,75,75,28
58,21083141906938896,618,72,75,75,28
59,21083141906940956,624,83,76,75,28
60,21083141906942970,610,73,75,75,28
61,21083141906944984,610,75,75,75,28
62,21083141906947002,611,87,76,75,28
63,21083141906949202,666,71,74,75,28
64,21083141906951278,629,88,77,75,28
65,21083141906953304,613,74,75,75,28
66,21083141906955358,622,76,75,75,28
67,21083141906957376,611,91,77,75,28
68,21083141906959400,613,78,75,75,28
69,21083141906961548,650,93,77,75,28
70,21083141906963558,609,56,73,75,28
71,21083141906965798,678,65,74,75,28
72,21083141906967868,627,83,76,75,28
73,21083141906969912,619,83,76,75,28
74,21083141906971954,618,93,77,75,28
75,21083141906974246,694,89,77,75,28
76,21083141906976248,606,42,71,75,28
77,21083141906978260,609,87,77,75,28
78,21083141906980288,614,61,73,75,28
79,21083141906982476,663,72,75,75,28
80,21083141906984508,615,99,78,75,28
81,21083141906986544,616,93,77,75,28
82,21083141906988592,620,79,76,75,28
83,21083141906990666,628,66,74,75,28
84,21083141906992730,625,81,76,75,28
85,21083141906994740,609,69,74,75,28
86,21083141906996822,630,56,73,75,28
87,21083141906999076,683,45,71,75,28
88,21083141907001112,616,90,77,75,28
89,21083141907003174,624,89,77,75,28
90,21083141907005266,633,81,76,75,28
91,21083141907007314,620,89,77,75,28
92,21083141907009324,609,80,76,75,28
93,21083141907011360,616,79,76,75,28
94,21083141907013372,609,65,74,75,28
95,21083141907015556,661,64,74,75,28
96,21083141907017612,623,87,77,75,28
97,21083141907019698,632,68,74,75,28
98,21083141907021750,621,83,76,75,28
99,21083141907023810,624,66,74,75,28
100,21083141907025812,606,75,75,75,28
101,21083141907027832,612,73,75,75,28
102,21083141907029842,609,57,73,75,28
103,21083141907032034,664,77,75,75,28
104,21083141907034126,633,89,77,75,28
105,21083141907036154,614,75,75,75,28
106,21083141907038204,621,92,77,75,28
107,21083141907040240,616,51,72,75,28
108,21083141907042242,606,70,74,75,28
109,21083141907044266,613,70,74,75,28
110,21083141907046272,607,60,73,75,28
111,21083141907048472,666,68,74,75,28
112,21083141907050562,633,93,77,75,28
113,21083141907052612,621,92,77,75,28
114,21083141907054654,618,73,75,75,28
115,21083141907056692,617,62,73,75,28
116,21083141907058716,613,75,75,75,28
117,21083141907060738,612,65,74,75,28
118,21083141907062870,646,77,75,75,28
119,21083141907065060,663,55,72,75,28
120,21083141907067152,633,58,73,75,28
121,21083141907069190,617,53,72,75,28
122,21083141907071218,614,58,73,75,28
123,21083141907073240,612,78,75,75,28
124,21083141907075250,609,79,75,75,28
125,21083141907077264,610,81,75,75,28
126,21083141907079334,627,58,73,75,28
127,21083141907081528,664,40,70,75,28
128,21083141907083586,623,70,74,75,28
129,21083141907085626,618,65,73,74,28
130,21083141907087688,624,92,77,75,28
131,21083141907089714,613,71,74,75,28
132,21083141907091748,616,53,72,74,28
133,21083141907093768,612,83,75,74,28
134,21083141907095786,611,76,75,74,28
135,21083141907097974,663,82,75,75,28
136,21083141907100046,627,69,74,75,28
137,21083141907102120,628,68,74,74,28
138,21083141907104220,636,48,71,74,28
139,21083141907106268,620,75,74,74,28
140,21083141907108278,609,83,75,74,28
141,21083141907110296,611,54,72,74,28
142,21083141907112388,633,53,72,74,28
143,21083141907114576,663,81,75,74,28
144,21083141907116660,631,100,77,74,28
145,21083141907118708,620,72,74,74,28
146,21083141907120768,624,83,75,74,28
147,21083141907122842,628,62,73,74,28
148,21083141907124874,615,87,76,74,28
149,21083141907126954,630,57,72,74,28
150,21083141907129020,626,85,76,74,28
151,21083141907131204,661,74,74,74,28
152,21083141907133276,627,76,74,74,28
153,21083141907135328,621,73,74,74,28
154,21083141907137388,624,74,74,74,28
155,21083141907139450,624,66,73,74,28
156,21083141907141520,627,83,75,74,28
157,21083141907143540,612,77,75,74,28
158,21083141907145540,606,65,73,74,28
159,21083141907147724,661,82,75,74,28
160,21083141907150040,701,72,74,74,28
161,21083141907152100,624,78,75,74,28
162,21083141907154134,616,78,75,74,28
163,21083141907156166,615,67,73,74,28
164,21083141907158182,610,83,75,74,28
165,21083141907160190,608,64,73,74,28
166,21083141907162202,609,88,76,74,28
167,21083141907164378,659,72,74,74,28
168,21083141907166426,620,83,75,74,28
169,21083141907168488,624,70,74,74,28
170,21083141907170532,619,89,76,74,28
171,21083141907172560,614,87,76,74,28
172,21083141907174594,616,73,74,74,28
173,21083141907176632,617,69,74,74,28
174,21083141907178634,606,62,73,74,28
175,21083141907180824,663,82,75,74,28
176,21083141907182908,631,89,76,74,28
177,21083141907184954,620,85,76,75,28
178,21083141907186986,615,52,72,74,28
179,21083141907189028,618,91,76,74,28
180,21083141907191030,606,64,73,74,28
181,21083141907193040,609,79,75,74,28
182,21083141907195058,611,83,75,74,28
183,21083141907197244,662,70,74,74,28
184,21083141907199738,755,79,75,74,28
185,21083141907201782,619,93,77,75,28
186,21083141907203884,636,87,76,75,28
187,21083141907205910,613,77,75,75,28
188,21083141907207936,613,89,76,75,28
189,21083141907209944,608,51,72,75,28
190,21083141907211984,618,50,71,74,28
191,21083141907214168,661,24,68,74,28
192,21083141907216218,621,0,68,74,28
193,21083141907218318,636,28,68,74,28
194,21083141907220350,615,38,70,74,28
195,21083141907222436,632,76,74,74,28
196,21083141907224448,609,46,70,74,28
197,21083141907226464,610,77,74,74,28
198,21083141907228482,611,72,74,74,28
199,21083141907230736,683,42,70,74,28
200,21083141907232806,627,81,75,74,28
201,21083141907234852,620,60,72,74,28
202,21083141907236938,632,89,76,74,28
203,21083141907238970,615,73,74,74,28
204,21083141907240982,609,75,74,74,28
205,21083141907242984,606,61,72,74,28
206,21083141907244998,610,82,75,74,28
207,21083141907247190,664,51,71,74,28
208,21083141907249240,621,98,77,74,28
209,21083141907251306,626,82,75,74,28
210,21083141907253382,629,71,73,74,28
211,21083141907255444,624,72,73,74,28
212,21083141907257454,609,89,76,74,28
213,21083141907259460,607,62,72,74,28
214,21083141907261464,607,78,74,74,28
215,21083141907263650,662,64,72,74,28
216,21083141907265762,640,90,76,74,28
217,21083141907267804,618,77,74,74,28
218,21083141907269844,618,87,75,74,28
219,21083141907271878,616,41,70,74,28
220,21083141907273886,608,80,74,74,28
221,21083141907275900,610,80,74,74,28
222,21083141907277916,610,67,73,74,28
223,21083141907280104,663,85,75,74,28
224,21083141907282138,616,70,73,74,28
225,21083141907284172,616,77,74,74,28
226,21083141907286252,630,78,74,74,28
227,21083141907288276,613,65,73,74,28
228,21083141907290288,609,94,76,74,28
229,21083141907292288,606,52,71,74,28
230,21083141907294296,608,77,74,74,28
231,21083141907296502,668,78,74,74,28
232,21083141907298536,616,101,77,74,28
233,21083141907300582,620,94,76,74,28
234,21083141907302620,617,63,73,74,28
235,21083141907304700,630,73,74,74,28
236,21083141907306736,616,91,76,74,28
237,21083141907308758,612,36,69,74,28
238,21083141907310794,616,88,76,74,28
239,21083141907313000,668,81,75,74,28
240,21083141907315082,630,61,72,74,28
241,21083141907317148,626,93,76,74,28
242,21083141907319204,623,67,73,74,28
243,21083141907321258,622,94,76,74,28
244,21083141907323258,606,73,74,74,28
245,21083141907325576,702,71,74,74,28
246,21083141907327578,606,93,76,74,28
247,21083141907329752,658,29,68,74,28
248,21083141907331814,624,99,77,74,28
249,21083141907333900,632,91,76,74,28
250,21083141907335954,622,88,76,74,28
251,21083141907338030,629,87,76,74,28
252,21083141907340044,610,52,71,74,28
